air_temp,Difuse Horizontal Irradiation,Direct Normal Irradiation,Global Horizontal Irradiation,Global Tilted Irradiation,timestamp,active_power_mean_w,neg_ac_energy_wh,pos_ac_energy_wh,hour,date,input_energy_wh,efficiency
19,0,0,0,0,2024-04-04 00:00:00+03:00,0,0,0,0.0,2024-04-03,0.0,0.0
19,0,0,0,0,2024-04-04 00:30:00+03:00,0,0,0,0.5,2024-04-03,0.0,0.0
18,0,0,0,0,2024-04-04 01:00:00+03:00,0,0,0,1.0,2024-04-03,0.0,0.0
18,0,0,0,0,2024-04-04 01:30:00+03:00,0,0,0,1.5,2024-04-03,0.0,0.0
18,0,0,0,0,2024-04-04 02:00:00+03:00,0,0,0,2.0,2024-04-03,0.0,0.0
18,0,0,0,0,2024-04-04 02:30:00+03:00,0,0,0,2.5,2024-04-03,0.0,0.0
18,0,0,0,0,2024-04-04 03:00:00+03:00,0,0,0,3.0,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-04 03:30:00+03:00,0,0,0,3.5,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-04 04:00:00+03:00,0,0,0,4.0,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-04 04:30:00+03:00,0,0,0,4.5,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-04 05:00:00+03:00,0,0,0,5.0,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-04 05:30:00+03:00,0,0,0,5.5,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-04 06:00:00+03:00,0,0,0,6.0,2024-04-04,0.0,0.0
17,0,0,0,0,2024-04-04 06:30:00+03:00,0,0,0,6.5,2024-04-04,0.0,0.0
17,8,0,8,8,2024-04-04 07:00:00+03:00,16,0,6,7.0,2024-04-04,15681.6,0.0003826140189776553
17,74,1,74,72,2024-04-04 07:30:00+03:00,0,0,0,7.5,2024-04-04,141134.4,0.0
17,115,0,115,111,2024-04-04 08:00:00+03:00,5055,2,1127,8.0,2024-04-04,217582.2,0.005179651644298108
17,134,0,134,130,2024-04-04 08:30:00+03:00,22594,0,5673,8.5,2024-04-04,254826.0,0.022262249534976807
18,163,0,163,158,2024-04-04 09:00:00+03:00,46367,0,11776,9.0,2024-04-04,309711.60000000003,0.03802246993654742
18,175,0,175,168,2024-04-04 09:30:00+03:00,130049,0,32712,9.5,2024-04-04,329313.60000000003,0.09933388721267508
18,294,0,294,284,2024-04-04 10:00:00+03:00,183912,0,47321,10.0,2024-04-04,556696.8,0.0850031830612283
19,412,14,423,409,2024-04-04 10:30:00+03:00,270792,0,69949,10.5,2024-04-04,801721.8,0.08724846948155832
19,425,236,633,615,2024-04-04 11:00:00+03:00,243914,0,63389,11.0,2024-04-04,1205523.0,0.0525821572877498
20,437,275,693,674,2024-04-04 11:30:00+03:00,332964,0,84496,11.5,2024-04-04,1321174.8,0.0639552010831572
21,464,251,708,687,2024-04-04 12:00:00+03:00,416906,0,109645,12.0,2024-04-04,1346657.4000000001,0.0814201147225716
22,292,605,890,865,2024-04-04 12:30:00+03:00,494183,0,124504,12.5,2024-04-04,1695573.0,0.07342886446056879
22,173,809,975,948,2024-04-04 13:00:00+03:00,405393,0,104366,13.0,2024-04-04,1858269.6,0.05616300239749926
23,302,577,867,843,2024-04-04 13:30:00+03:00,500341,0,128363,13.5,2024-04-04,1652448.6,0.07768047974381774
23,202,742,904,880,2024-04-04 14:00:00+03:00,405027,0,105039,14.0,2024-04-04,1724976.0,0.06089302112029385
23,218,688,839,819,2024-04-04 14:30:00+03:00,270319,0,69840,14.5,2024-04-04,1605403.8,0.04350307380610411
24,287,512,715,699,2024-04-04 15:00:00+03:00,372384,0,97316,15.0,2024-04-04,1370179.8,0.07102425535685171
24,78,898,762,750,2024-04-04 15:30:00+03:00,406246,0,102623,15.5,2024-04-04,1470150.0,0.06980444172363365
24,65,894,666,660,2024-04-04 16:00:00+03:00,306705,0,80959,16.0,2024-04-04,1293732.0,0.0625778754796202
24,140,612,497,494,2024-04-04 16:30:00+03:00,153881,0,38532,16.5,2024-04-04,968338.8,0.039791857973676154
24,181,37,200,194,2024-04-04 17:00:00+03:00,33780,0,8911,17.0,2024-04-04,380278.8,0.023432807718968295
24,68,0,68,65,2024-04-04 17:30:00+03:00,14173,0,3669,17.5,2024-04-04,127413.0,0.028796119705210614
23,13,0,13,12,2024-04-04 18:00:00+03:00,6160,2,1555,18.0,2024-04-04,23522.4,0.06610719994558378
23,10,0,10,10,2024-04-04 18:30:00+03:00,1,18,0,18.5,2024-04-04,19602.0,0.0
22,0,0,0,0,2024-04-04 19:00:00+03:00,0,0,0,19.0,2024-04-04,0.0,0.0
21,0,0,0,0,2024-04-04 19:30:00+03:00,0,0,0,19.5,2024-04-04,0.0,0.0
21,0,0,0,0,2024-04-04 20:00:00+03:00,0,0,0,20.0,2024-04-04,0.0,0.0
21,0,0,0,0,2024-04-04 20:30:00+03:00,0,0,0,20.5,2024-04-04,0.0,0.0
20,0,0,0,0,2024-04-04 21:00:00+03:00,0,0,0,21.0,2024-04-04,0.0,0.0
20,0,0,0,0,2024-04-04 21:30:00+03:00,0,0,0,21.5,2024-04-04,0.0,0.0
19,0,0,0,0,2024-04-04 22:00:00+03:00,0,0,0,22.0,2024-04-04,0.0,0.0
19,0,0,0,0,2024-04-04 22:30:00+03:00,0,0,0,22.5,2024-04-04,0.0,0.0
19,0,0,0,0,2024-04-04 23:00:00+03:00,0,0,0,23.0,2024-04-04,0.0,0.0
19,0,0,0,0,2024-04-04 23:30:00+03:00,0,0,0,23.5,2024-04-04,0.0,0.0
19,0,0,0,0,2024-04-05 00:00:00+03:00,0,0,0,0.0,2024-04-04,0.0,0.0
19,0,0,0,0,2024-04-05 00:30:00+03:00,0,0,0,0.5,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-05 01:00:00+03:00,0,0,0,1.0,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-05 01:30:00+03:00,0,0,0,1.5,2024-04-04,0.0,0.0
18,0,0,0,0,2024-04-05 02:00:00+03:00,0,0,0,2.0,2024-04-04,0.0,0.0
17,0,0,0,0,2024-04-05 02:30:00+03:00,0,0,0,2.5,2024-04-04,0.0,0.0
17,0,0,0,0,2024-04-05 03:00:00+03:00,0,0,0,3.0,2024-04-05,0.0,0.0
17,0,0,0,0,2024-04-05 03:30:00+03:00,0,0,0,3.5,2024-04-05,0.0,0.0
17,0,0,0,0,2024-04-05 04:00:00+03:00,0,0,0,4.0,2024-04-05,0.0,0.0
16,0,0,0,0,2024-04-05 04:30:00+03:00,0,0,0,4.5,2024-04-05,0.0,0.0
16,0,0,0,0,2024-04-05 05:00:00+03:00,0,0,0,5.0,2024-04-05,0.0,0.0
16,0,0,0,0,2024-04-05 05:30:00+03:00,0,0,0,5.5,2024-04-05,0.0,0.0
17,0,0,0,0,2024-04-05 06:00:00+03:00,0,0,0,6.0,2024-04-05,0.0,0.0
17,0,0,0,0,2024-04-05 06:30:00+03:00,0,0,0,6.5,2024-04-05,0.0,0.0
17,16,33,19,20,2024-04-05 07:00:00+03:00,13056,0,3203,7.0,2024-04-05,39204.0,0.08170084685236201
17,71,140,94,97,2024-04-05 07:30:00+03:00,42554,0,10792,7.5,2024-04-05,190139.4,0.05675835728944133
18,140,105,170,169,2024-04-05 08:00:00+03:00,36399,0,9495,8.0,2024-04-05,331273.8,0.028662091599154536
19,200,145,258,255,2024-04-05 08:30:00+03:00,98333,0,25485,8.5,2024-04-05,499851.0,0.05098519358768913
20,276,83,321,313,2024-04-05 09:00:00+03:00,157678,0,41669,9.0,2024-04-05,613542.6,0.06791541451237453
21,273,305,468,461,2024-04-05 09:30:00+03:00,234918,0,57369,9.5,2024-04-05,903652.2000000001,0.0634857083289345
22,199,609,643,634,2024-04-05 10:00:00+03:00,237192,0,63029,10.0,2024-04-05,1242766.8,0.050716675083370424
22,273,510,684,671,2024-04-05 10:30:00+03:00,312188,0,83969,10.5,2024-04-05,1315294.2,0.06384047006365572
23,271,551,759,742,2024-04-05 11:00:00+03:00,421741,0,109145,11.0,2024-04-05,1454468.4000000001,0.07504116280559962
24,141,837,919,898,2024-04-05 11:30:00+03:00,489679,0,125461,11.5,2024-04-05,1760259.6,0.07127414615435132
24,150,837,959,936,2024-04-05 12:00:00+03:00,513968,0,132138,12.0,2024-04-05,1834747.2,0.07201973111064021
25,172,811,973,949,2024-04-05 12:30:00+03:00,343996,0,83621,12.5,2024-04-05,1860229.8,0.04495197313794242
25,502,205,705,685,2024-04-05 13:00:00+03:00,366420,0,93135,13.0,2024-04-05,1342737.0,0.06936205675422663
25,348,489,825,803,2024-04-05 13:30:00+03:00,502601,0,130679,13.5,2024-04-05,1574040.6,0.08302136552259198
24,290,588,847,827,2024-04-05 14:00:00+03:00,520031,0,129347,14.0,2024-04-05,1621085.4000000001,0.07979036761419231
24,285,566,794,776,2024-04-05 14:30:00+03:00,453919,0,116846,14.5,2024-04-05,1521115.2,0.07681600972759986
24,331,412,678,663,2024-04-05 15:00:00+03:00,342413,0,88223,15.0,2024-04-05,1299612.6,0.06788407560837745
24,299,409,606,595,2024-04-05 15:30:00+03:00,361248,0,100193,15.5,2024-04-05,1166319.0,0.08590531406930695
24,169,634,599,594,2024-04-05 16:00:00+03:00,283775,0,72000,16.0,2024-04-05,1164358.8,0.06183660912770187
25,147,621,498,498,2024-04-05 16:30:00+03:00,244620,0,61380,16.5,2024-04-05,976179.6,0.06287777372114722
25,99,649,401,407,2024-04-05 17:00:00+03:00,109315,0,29415,17.0,2024-04-05,797801.4,0.03687007819239224
24,114,406,255,262,2024-04-05 17:30:00+03:00,58559,0,15341,17.5,2024-04-05,513572.4,0.029871153512143565
23,77,330,144,154,2024-04-05 18:00:00+03:00,4981,5,1463,18.0,2024-04-05,301870.8,0.004846444240383634
23,26,114,41,45,2024-04-05 18:30:00+03:00,0,13,0,18.5,2024-04-05,88209.0,0.0
22,0,0,0,0,2024-04-05 19:00:00+03:00,0,0,0,19.0,2024-04-05,0.0,0.0
21,0,0,0,0,2024-04-05 19:30:00+03:00,0,0,0,19.5,2024-04-05,0.0,0.0
21,0,0,0,0,2024-04-05 20:00:00+03:00,0,0,0,20.0,2024-04-05,0.0,0.0
21,0,0,0,0,2024-04-05 20:30:00+03:00,0,0,0,20.5,2024-04-05,0.0,0.0
20,0,0,0,0,2024-04-05 21:00:00+03:00,0,0,0,21.0,2024-04-05,0.0,0.0
20,0,0,0,0,2024-04-05 21:30:00+03:00,0,0,0,21.5,2024-04-05,0.0,0.0
19,0,0,0,0,2024-04-05 22:00:00+03:00,0,0,0,22.0,2024-04-05,0.0,0.0
19,0,0,0,0,2024-04-05 22:30:00+03:00,0,0,0,22.5,2024-04-05,0.0,0.0
19,0,0,0,0,2024-04-05 23:00:00+03:00,0,0,0,23.0,2024-04-05,0.0,0.0
19,0,0,0,0,2024-04-05 23:30:00+03:00,0,0,0,23.5,2024-04-05,0.0,0.0
19,0,0,0,0,2024-04-06 00:00:00+03:00,0,0,0,0.0,2024-04-05,0.0,0.0
19,0,0,0,0,2024-04-06 00:30:00+03:00,0,0,0,0.5,2024-04-05,0.0,0.0
18,0,0,0,0,2024-04-06 01:00:00+03:00,0,0,0,1.0,2024-04-05,0.0,0.0
18,0,0,0,0,2024-04-06 01:30:00+03:00,0,0,0,1.5,2024-04-05,0.0,0.0
18,0,0,0,0,2024-04-06 02:00:00+03:00,0,0,0,2.0,2024-04-05,0.0,0.0
18,0,0,0,0,2024-04-06 02:30:00+03:00,0,0,0,2.5,2024-04-05,0.0,0.0
18,0,0,0,0,2024-04-06 03:00:00+03:00,0,0,0,3.0,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-06 03:30:00+03:00,0,0,0,3.5,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-06 04:00:00+03:00,0,0,0,4.0,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-06 04:30:00+03:00,0,0,0,4.5,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-06 05:00:00+03:00,0,0,0,5.0,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-06 05:30:00+03:00,0,0,0,5.5,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-06 06:00:00+03:00,0,0,0,6.0,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-06 06:30:00+03:00,0,0,0,6.5,2024-04-06,0.0,0.0
18,13,3,13,13,2024-04-06 07:00:00+03:00,1894,0,248,7.0,2024-04-06,25482.600000000002,0.009732130944252156
18,71,76,82,83,2024-04-06 07:30:00+03:00,3709,0,1028,7.5,2024-04-06,162696.6,0.006318509421831802
18,140,23,146,142,2024-04-06 08:00:00+03:00,10585,0,2766,8.0,2024-04-06,278348.4,0.009937186633729526
18,205,9,208,201,2024-04-06 08:30:00+03:00,30050,0,7491,8.5,2024-04-06,394000.2,0.019012680704222993
18,200,0,200,193,2024-04-06 09:00:00+03:00,60916,0,15406,9.0,2024-04-06,378318.60000000003,0.04072229068303805
18,243,0,243,235,2024-04-06 09:30:00+03:00,99116,0,24791,9.5,2024-04-06,460647.0,0.053817782380000304
19,300,0,300,289,2024-04-06 10:00:00+03:00,93031,0,24171,10.0,2024-04-06,566497.8,0.04266742077374351
19,404,0,404,390,2024-04-06 10:30:00+03:00,212808,0,55111,10.5,2024-04-06,764478.0,0.07208971350385492
20,492,56,541,524,2024-04-06 11:00:00+03:00,119221,0,30601,11.0,2024-04-06,1027144.8,0.029792294134186336
20,423,0,423,408,2024-04-06 11:30:00+03:00,125588,0,33346,11.5,2024-04-06,799761.6,0.04169492508767613
21,333,0,333,322,2024-04-06 12:00:00+03:00,161179,0,41878,12.0,2024-04-06,631184.4,0.06634828110453933
21,459,0,459,443,2024-04-06 12:30:00+03:00,148322,0,38510,12.5,2024-04-06,868368.6,0.044347527075483846
22,344,0,344,332,2024-04-06 13:00:00+03:00,192199,0,51694,13.0,2024-04-06,650786.4,0.07943312890373862
23,408,0,408,393,2024-04-06 13:30:00+03:00,349725,0,89685,13.5,2024-04-06,770358.6,0.11641980760648353
23,526,46,570,552,2024-04-06 14:00:00+03:00,207631,0,53455,14.0,2024-04-06,1082030.4000000001,0.049402493682247736
24,464,107,558,542,2024-04-06 14:30:00+03:00,349207,0,89445,14.5,2024-04-06,1062428.4000000001,0.08418920277357042
24,118,846,824,812,2024-04-06 15:00:00+03:00,362162,0,93313,15.0,2024-04-06,1591682.4000000001,0.05862538908515919
24,84,890,759,752,2024-04-06 15:30:00+03:00,341890,0,84260,15.5,2024-04-06,1474070.4000000001,0.05716144900542063
24,85,852,655,654,2024-04-06 16:00:00+03:00,220225,0,56410,16.0,2024-04-06,1281970.8,0.04400256230485125
23,80,812,541,546,2024-04-06 16:30:00+03:00,195368,0,52228,16.5,2024-04-06,1070269.2,0.04879893768782658
23,105,637,398,406,2024-04-06 17:00:00+03:00,147045,0,37562,17.0,2024-04-06,795841.2000000001,0.047197858065151685
23,67,653,289,303,2024-04-06 17:30:00+03:00,59733,0,15894,17.5,2024-04-06,593940.6,0.026760251782754034
22,50,519,163,180,2024-04-06 18:00:00+03:00,10592,1,2855,18.0,2024-04-06,352836.0,0.008091577956897822
21,29,145,47,53,2024-04-06 18:30:00+03:00,0,3,0,18.5,2024-04-06,103890.6,0.0
20,0,0,0,0,2024-04-06 19:00:00+03:00,0,0,0,19.0,2024-04-06,0.0,0.0
20,0,0,0,0,2024-04-06 19:30:00+03:00,0,0,0,19.5,2024-04-06,0.0,0.0
20,0,0,0,0,2024-04-06 20:00:00+03:00,0,0,0,20.0,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-06 20:30:00+03:00,0,0,0,20.5,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-06 21:00:00+03:00,0,0,0,21.0,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-06 21:30:00+03:00,0,0,0,21.5,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-06 22:00:00+03:00,0,0,0,22.0,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-06 22:30:00+03:00,0,0,0,22.5,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-06 23:00:00+03:00,0,0,0,23.0,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-06 23:30:00+03:00,0,0,0,23.5,2024-04-06,0.0,0.0
19,0,0,0,0,2024-04-07 00:00:00+03:00,0,0,0,0.0,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-07 00:30:00+03:00,0,0,0,0.5,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-07 01:00:00+03:00,0,0,0,1.0,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-07 01:30:00+03:00,0,0,0,1.5,2024-04-06,0.0,0.0
18,0,0,0,0,2024-04-07 02:00:00+03:00,0,0,0,2.0,2024-04-06,0.0,0.0
17,0,0,0,0,2024-04-07 02:30:00+03:00,0,0,0,2.5,2024-04-06,0.0,0.0
17,0,0,0,0,2024-04-07 03:00:00+03:00,0,0,0,3.0,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-07 03:30:00+03:00,0,0,0,3.5,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-07 04:00:00+03:00,0,0,0,4.0,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-07 04:30:00+03:00,0,0,0,4.5,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-07 05:00:00+03:00,0,0,0,5.0,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-07 05:30:00+03:00,0,0,0,5.5,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-07 06:00:00+03:00,0,0,0,6.0,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-07 06:30:00+03:00,0,0,2,6.5,2024-04-07,0.0,0.0
17,12,0,12,12,2024-04-07 07:00:00+03:00,7369,0,1314,7.0,2024-04-07,23522.4,0.055861646770737676
17,58,305,109,120,2024-04-07 07:30:00+03:00,52581,0,13691,7.5,2024-04-07,235224.0,0.05820409482025644
18,117,49,131,129,2024-04-07 08:00:00+03:00,142121,0,37125,8.0,2024-04-07,252865.80000000002,0.14681700728212355
19,119,352,277,280,2024-04-07 08:30:00+03:00,214667,0,56620,8.5,2024-04-07,548856.0,0.10316002740245164
20,59,840,505,514,2024-04-07 09:00:00+03:00,298202,0,76862,9.0,2024-04-07,1007542.8,0.07628658554256951
21,63,881,623,626,2024-04-07 09:30:00+03:00,350815,0,90536,9.5,2024-04-07,1227085.2,0.0737813478640277
22,67,910,730,727,2024-04-07 10:00:00+03:00,405374,0,104944,10.0,2024-04-07,1425065.4000000001,0.07364153252194601
23,69,931,823,815,2024-04-07 10:30:00+03:00,465432,0,119612,10.5,2024-04-07,1597563.0,0.07487153871240132
24,71,946,901,888,2024-04-07 11:00:00+03:00,518058,0,133290,11.0,2024-04-07,1740657.6,0.07657450839269021
24,73,957,962,946,2024-04-07 11:30:00+03:00,468166,0,125164,11.5,2024-04-07,1854349.2,0.06749753498424137
25,74,964,1005,986,2024-04-07 12:00:00+03:00,507690,0,112421,12.0,2024-04-07,1932757.2,0.05816612660917781
25,74,969,1029,1009,2024-04-07 12:30:00+03:00,607111,0,152264,12.5,2024-04-07,1977841.8,0.07698492366780801
26,149,850,990,970,2024-04-07 13:00:00+03:00,510064,0,134496,13.0,2024-04-07,1901394.0,0.07073547092291235
27,159,830,968,949,2024-04-07 13:30:00+03:00,425470,0,104875,13.5,2024-04-07,1860229.8,0.05637744325996713
27,79,956,981,964,2024-04-07 14:00:00+03:00,536634,0,133149,14.0,2024-04-07,1889632.8,0.0704628962833414
27,104,898,910,896,2024-04-07 14:30:00+03:00,357636,0,82669,14.5,2024-04-07,1756339.2,0.047068926093547306
27,134,823,819,809,2024-04-07 15:00:00+03:00,390694,0,101779,15.0,2024-04-07,1585801.8,0.06418141283481958
27,161,721,711,705,2024-04-07 15:30:00+03:00,354052,0,89465,15.5,2024-04-07,1381941.0,0.0647386538209663
27,106,806,643,644,2024-04-07 16:00:00+03:00,213050,0,56156,16.0,2024-04-07,1262368.8,0.044484622877244744
27,73,833,545,552,2024-04-07 16:30:00+03:00,242289,0,61053,16.5,2024-04-07,1082030.4000000001,0.05642447753778451
26,69,770,420,433,2024-04-07 17:00:00+03:00,134063,0,34136,17.0,2024-04-07,848766.6,0.04021835920499228
25,65,654,288,305,2024-04-07 17:30:00+03:00,51284,0,13230,17.5,2024-04-07,597861.0,0.02212888949103554
24,67,376,150,163,2024-04-07 18:00:00+03:00,15176,2,3765,18.0,2024-04-07,319512.60000000003,0.011783572854403863
23,29,145,46,52,2024-04-07 18:30:00+03:00,0,17,0,18.5,2024-04-07,101930.40000000001,0.0
23,0,0,0,0,2024-04-07 19:00:00+03:00,0,0,0,19.0,2024-04-07,0.0,0.0
22,0,0,0,0,2024-04-07 19:30:00+03:00,0,0,0,19.5,2024-04-07,0.0,0.0
22,0,0,0,0,2024-04-07 20:00:00+03:00,0,0,0,20.0,2024-04-07,0.0,0.0
21,0,0,0,0,2024-04-07 20:30:00+03:00,0,0,0,20.5,2024-04-07,0.0,0.0
21,0,0,0,0,2024-04-07 21:00:00+03:00,0,0,0,21.0,2024-04-07,0.0,0.0
20,0,0,0,0,2024-04-07 21:30:00+03:00,0,0,0,21.5,2024-04-07,0.0,0.0
20,0,0,0,0,2024-04-07 22:00:00+03:00,0,0,0,22.0,2024-04-07,0.0,0.0
20,0,0,0,0,2024-04-07 22:30:00+03:00,0,0,0,22.5,2024-04-07,0.0,0.0
19,0,0,0,0,2024-04-07 23:00:00+03:00,0,0,0,23.0,2024-04-07,0.0,0.0
19,0,0,0,0,2024-04-07 23:30:00+03:00,0,0,0,23.5,2024-04-07,0.0,0.0
19,0,0,0,0,2024-04-08 00:00:00+03:00,0,0,0,0.0,2024-04-07,0.0,0.0
18,0,0,0,0,2024-04-08 00:30:00+03:00,0,0,0,0.5,2024-04-07,0.0,0.0
18,0,0,0,0,2024-04-08 01:00:00+03:00,0,0,0,1.0,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-08 01:30:00+03:00,0,0,0,1.5,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-08 02:00:00+03:00,0,0,0,2.0,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-08 02:30:00+03:00,0,0,0,2.5,2024-04-07,0.0,0.0
17,0,0,0,0,2024-04-08 03:00:00+03:00,0,0,0,3.0,2024-04-08,0.0,0.0
17,0,0,0,0,2024-04-08 03:30:00+03:00,0,0,0,3.5,2024-04-08,0.0,0.0
17,0,0,0,0,2024-04-08 04:00:00+03:00,0,0,0,4.0,2024-04-08,0.0,0.0
17,0,0,0,0,2024-04-08 04:30:00+03:00,0,0,0,4.5,2024-04-08,0.0,0.0
17,0,0,0,0,2024-04-08 05:00:00+03:00,0,0,0,5.0,2024-04-08,0.0,0.0
17,0,0,0,0,2024-04-08 05:30:00+03:00,0,0,0,5.5,2024-04-08,0.0,0.0
17,0,0,0,0,2024-04-08 06:00:00+03:00,0,0,0,6.0,2024-04-08,0.0,0.0
17,0,0,0,0,2024-04-08 06:30:00+03:00,0,0,1,6.5,2024-04-08,0.0,0.0
17,16,0,16,15,2024-04-08 07:00:00+03:00,5040,0,1395,7.0,2024-04-08,29403.0,0.04744413835322926
18,76,98,95,97,2024-04-08 07:30:00+03:00,42073,0,10923,7.5,2024-04-08,190139.4,0.0574473254885626
18,144,98,171,171,2024-04-08 08:00:00+03:00,93408,0,24320,8.0,2024-04-08,335194.2,0.07255495470983686
19,204,143,266,264,2024-04-08 08:30:00+03:00,210226,0,52841,8.5,2024-04-08,517492.8,0.10210963321615296
20,231,289,386,385,2024-04-08 09:00:00+03:00,332374,0,86081,9.0,2024-04-08,754677.0,0.11406336750689368
21,182,583,553,554,2024-04-08 09:30:00+03:00,417213,0,111287,9.5,2024-04-08,1085950.8,0.10247885999991896
22,190,638,657,654,2024-04-08 10:00:00+03:00,425457,0,108394,10.0,2024-04-08,1281970.8,0.08455262787576752
23,123,829,795,789,2024-04-08 10:30:00+03:00,436193,0,116666,10.5,2024-04-08,1546597.8,0.07543396221047256
24,101,894,887,876,2024-04-08 11:00:00+03:00,403095,0,103526,11.0,2024-04-08,1717135.2,0.060289952707276634
25,186,763,893,879,2024-04-08 11:30:00+03:00,283209,0,75106,11.5,2024-04-08,1723015.8,0.04358984984351275
25,397,405,787,771,2024-04-08 12:00:00+03:00,499498,0,128559,12.0,2024-04-08,1511314.2,0.0850643764215277
25,305,591,887,870,2024-04-08 12:30:00+03:00,467038,0,120326,12.5,2024-04-08,1705374.0,0.07055695700767105
26,281,634,908,890,2024-04-08 13:00:00+03:00,368471,0,96525,13.0,2024-04-08,1744578.0,0.05532856656452162
26,329,543,858,841,2024-04-08 13:30:00+03:00,433511,0,110391,13.5,2024-04-08,1648528.2,0.06696336768761371
26,269,631,863,848,2024-04-08 14:00:00+03:00,509908,0,129197,14.0,2024-04-08,1662249.6,0.07772418775134612
27,156,809,880,868,2024-04-08 14:30:00+03:00,304651,0,79536,14.5,2024-04-08,1701453.6,0.04674591184855114
27,192,700,778,770,2024-04-08 15:00:00+03:00,201776,0,50963,15.0,2024-04-08,1509354.0,0.03376477618901862
26,410,75,467,454,2024-04-08 15:30:00+03:00,263052,0,69114,15.5,2024-04-08,889930.8,0.07766221823090065
25,326,26,345,334,2024-04-08 16:00:00+03:00,168154,0,43053,16.0,2024-04-08,654706.8,0.06575920702213571
25,250,5,253,245,2024-04-08 16:30:00+03:00,188714,0,46729,16.5,2024-04-08,480249.0,0.09730160812411895
24,208,10,212,205,2024-04-08 17:00:00+03:00,35687,0,9276,17.0,2024-04-08,401841.0,0.023083757008368982
23,57,0,57,55,2024-04-08 17:30:00+03:00,33601,0,8608,17.5,2024-04-08,107811.0,0.07984342970568865
22,23,0,23,22,2024-04-08 18:00:00+03:00,4281,20,1092,18.0,2024-04-08,43124.4,0.025322091437793917
22,30,12,32,31,2024-04-08 18:30:00+03:00,0,0,0,18.5,2024-04-08,60766.200000000004,0.0
21,0,0,0,0,2024-04-08 19:00:00+03:00,0,0,0,19.0,2024-04-08,0.0,0.0
21,0,0,0,0,2024-04-08 19:30:00+03:00,0,0,0,19.5,2024-04-08,0.0,0.0
20,0,0,0,0,2024-04-08 20:00:00+03:00,0,0,0,20.0,2024-04-08,0.0,0.0
20,0,0,0,0,2024-04-08 20:30:00+03:00,0,0,0,20.5,2024-04-08,0.0,0.0
20,0,0,0,0,2024-04-08 21:00:00+03:00,0,0,0,21.0,2024-04-08,0.0,0.0
20,0,0,0,0,2024-04-08 21:30:00+03:00,0,0,0,21.5,2024-04-08,0.0,0.0
19,0,0,0,0,2024-04-08 22:00:00+03:00,0,0,0,22.0,2024-04-08,0.0,0.0
19,0,0,0,0,2024-04-08 22:30:00+03:00,0,0,0,22.5,2024-04-08,0.0,0.0
19,0,0,0,0,2024-04-08 23:00:00+03:00,0,0,0,23.0,2024-04-08,0.0,0.0
19,0,0,0,0,2024-04-08 23:30:00+03:00,0,0,0,23.5,2024-04-08,0.0,0.0
19,0,0,0,0,2024-04-09 00:00:00+03:00,0,0,0,0.0,2024-04-08,0.0,0.0
18,0,0,0,0,2024-04-09 00:30:00+03:00,0,0,0,0.5,2024-04-08,0.0,0.0
18,0,0,0,0,2024-04-09 01:00:00+03:00,0,0,0,1.0,2024-04-08,0.0,0.0
18,0,0,0,0,2024-04-09 01:30:00+03:00,0,0,0,1.5,2024-04-08,0.0,0.0
18,0,0,0,0,2024-04-09 02:00:00+03:00,0,0,0,2.0,2024-04-08,0.0,0.0
18,0,0,0,0,2024-04-09 02:30:00+03:00,0,0,0,2.5,2024-04-08,0.0,0.0
18,0,0,0,0,2024-04-09 03:00:00+03:00,0,0,0,3.0,2024-04-09,0.0,0.0
